求人番号,求人タイトル,勤務先名,勤務地,雇用形態,キャンペーン名,ステータス,表示回数,クリック数,クリック率,平均クリック単価,費用,応募数,アクション数,応募率,応募単価
2543-5797-2641,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,神奈川県,正社員,serAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2642,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,神奈川県,正社員,serAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2644,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,東京都,正社員,serBB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2645,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,東京都,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2647,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,東京都,正社員,serAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2648,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,東京都,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2650,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,福岡県,正社員,serBB,公開中,5,1,20.0%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2653,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,大阪府,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2654,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,大阪府,正社員,serAB,公開中,9,1,11.1%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2655,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,大阪府,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2660,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,愛知県,正社員,serBB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2662,コンセプトカフェの企画運営スタッフ/20代活躍中/社宅寮あり,非公開,埼玉県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2663,コンセプトカフェの企画運営スタッフ/20代活躍中/社宅寮あり,非公開,埼玉県,正社員,serAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2664,コンセプトカフェの企画運営スタッフ/20代活躍中/社宅寮あり,非公開,埼玉県,正社員,serAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2665,コンセプトカフェの企画運営スタッフ/20代活躍中/社宅寮あり,非公開,埼玉県,正社員,serAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2666,コンセプトカフェの企画運営スタッフ/20代活躍中/社宅寮あり,非公開,埼玉県,正社員,serAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2668,コンセプトカフェの企画運営スタッフ/20代活躍中/社宅寮あり,非公開,千葉県,正社員,serAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2670,コンセプトカフェの企画運営スタッフ/20代活躍中/社宅寮あり,非公開,神奈川県,正社員,serAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2674,コンセプトカフェの企画運営スタッフ/20代活躍中/社宅寮あり,非公開,東京都,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
